Data;À vista R$
31/08/2020;2179,43
01/09/2020;2116,68
02/09/2020;2116,68
03/09/2020;2105,08
04/09/2020;2105,08
08/09/2020;2112,64
09/09/2020;2113,75
10/09/2020;2103,07
11/09/2020;2136,34
14/09/2020;2136,34
15/09/2020;2138,90
16/09/2020;2138,90
17/09/2020;2184,71
18/09/2020;2210,78
21/09/2020;2210,58
22/09/2020;2227,44
23/09/2020;2227,44
24/09/2020;2214,11
25/09/2020;2205,74
28/09/2020;2224,57
29/09/2020;2207,93
30/09/2020;2211,25
01/10/2020;2216,31
02/10/2020;2227,36
05/10/2020;2195,00
06/10/2020;2266,67
07/10/2020;2271,19
08/10/2020;2282,68
09/10/2020;2280,25
13/10/2020;2273,58
14/10/2020;2312,00
15/10/2020;2349,11
16/10/2020;2339,56
19/10/2020;2337,99
20/10/2020;2344,40
21/10/2020;2322,59
22/10/2020;2326,84
23/10/2020;2341,89
26/10/2020;2346,01
27/10/2020;2361,24
28/10/2020;2376,26
29/10/2020;2338,76
30/10/2020;2314,14
03/11/2020;2298,61
04/11/2020;2322,17
05/11/2020;2363,55
06/11/2020;2363,55
09/11/2020;2363,55
10/11/2020;2404,32
11/11/2020;2390,35
12/11/2020;2416,53
13/11/2020;2439,52
16/11/2020;2449,23
17/11/2020;2450,50
18/11/2020;2473,45
19/11/2020;2474,72
20/11/2020;2478,14
23/11/2020;2506,55
24/11/2020;2528,69
25/11/2020;2562,74
26/11/2020;2590,46
27/11/2020;2590,46
30/11/2020;2574,60
01/12/2020;2581,16
02/12/2020;2570,00
03/12/2020;2469,69
04/12/2020;2469,69
07/12/2020;2475,25
08/12/2020;2517,95
09/12/2020;2510,70
10/12/2020;2535,24
11/12/2020;2535,24
14/12/2020;2503,66
15/12/2020;2470,99
16/12/2020;2432,27
17/12/2020;2419,82
18/12/2020;2419,82
21/12/2020;2440,94
22/12/2020;2475,17
23/12/2020;2475,17
28/12/2020;2498,50
29/12/2020;2499,56
30/12/2020;2499,56
04/01/2021;2400,89
05/01/2021;2400,67
06/01/2021;2440,20
07/01/2021;2458,87
08/01/2021;2458,87
11/01/2021;2492,73
12/01/2021;2492,69
13/01/2021;2453,64
14/01/2021;2553,95
15/01/2021;2594,06
18/01/2021;2608,63
19/01/2021;2739,17
20/01/2021;2747,26
21/01/2021;2791,34
22/01/2021;2791,34
25/01/2021;2811,77
26/01/2021;2788,57
27/01/2021;2704,79
28/01/2021;2684,99
29/01/2021;2674,52
01/02/2021;2675,83
02/02/2021;2701,58
03/02/2021;2722,33
04/02/2021;2715,10
05/02/2021;2701,81
08/02/2021;2699,57
09/02/2021;2721,55
10/02/2021;2739,93
11/02/2021;2711,20
12/02/2021;2760,67
17/02/2021;2786,40
18/02/2021;2802,25
19/02/2021;2831,21
22/02/2021;2857,18
23/02/2021;2865,93
24/02/2021;2866,76
25/02/2021;2856,65
26/02/2021;2844,25
01/03/2021;2823,05
02/03/2021;2807,46
03/03/2021;2783,23
04/03/2021;2755,57
05/03/2021;2750,47
08/03/2021;2767,97
09/03/2021;2777,76
10/03/2021;2834,56
11/03/2021;2856,40
12/03/2021;2868,75
15/03/2021;2876,14
16/03/2021;2894,16
17/03/2021;2919,66
18/03/2021;2915,78
19/03/2021;2960,83
22/03/2021;2947,25
23/03/2021;2950,93
24/03/2021;2945,12
25/03/2021;2974,78
26/03/2021;2969,91
29/03/2021;3016,61
30/03/2021;3095,49
31/03/2021;3089,62
01/04/2021;3100,83
05/04/2021;3070,48
06/04/2021;3118,24
07/04/2021;3200,64
08/04/2021;3142,46
09/04/2021;3154,47
12/04/2021;3153,93
13/04/2021;3171,16
14/04/2021;3176,74
15/04/2021;3164,86
16/04/2021;3143,08
19/04/2021;3132,74
20/04/2021;3082,68
22/04/2021;3090,77
23/04/2021;3107,84
26/04/2021;3145,79
27/04/2021;3143,09
28/04/2021;3171,57
29/04/2021;3168,10
30/04/2021;3171,48
03/05/2021;3202,53
04/05/2021;3175,28
05/05/2021;3172,02
06/05/2021;3149,90
07/05/2021;3072,94
10/05/2021;3097,01
11/05/2021;3116,33
12/05/2021;3105,97
13/05/2021;3096,58
14/05/2021;3123,90
17/05/2021;3138,33
18/05/2021;3110,84
19/05/2021;3088,42
20/05/2021;3052,71
21/05/2021;3060,24
24/05/2021;3017,39
25/05/2021;3006,87
26/05/2021;3100,89
27/05/2021;3128,29
28/05/2021;3213,70
31/05/2021;3206,60
01/06/2021;3216,58
02/06/2021;3134,84
04/06/2021;3085,42
07/06/2021;3099,95
08/06/2021;3079,37
09/06/2021;3078,33
10/06/2021;3052,08
11/06/2021;2973,89
14/06/2021;2995,76
15/06/2021;2975,52
16/06/2021;2959,26
17/06/2021;2960,22
18/06/2021;2960,05
21/06/2021;2937,14
22/06/2021;2892,46
23/06/2021;2896,80
24/06/2021;2935,44
25/06/2021;2911,03
28/06/2021;3000,05
29/06/2021;3077,27
30/06/2021;3084,05
01/07/2021;3108,22
02/07/2021;3061,82
05/07/2021;3050,71
06/07/2021;2956,14
07/07/2021;2973,83
08/07/2021;2929,09
09/07/2021;2979,70
12/07/2021;3025,45
13/07/2021;3021,00
14/07/2021;3048,11
15/07/2021;3112,31
16/07/2021;3021,09
19/07/2021;2969,32
20/07/2021;2946,23
21/07/2021;2920,27
22/07/2021;2924,48
23/07/2021;2929,12
26/07/2021;2931,32
27/07/2021;2921,48
28/07/2021;2885,14
29/07/2021;2859,12
30/07/2021;2844,23
02/08/2021;2856,73
03/08/2021;2817,91
04/08/2021;2739,33
05/08/2021;2799,17
06/08/2021;2807,90
09/08/2021;2825,89
10/08/2021;2831,64
11/08/2021;2875,48
12/08/2021;2863,68
13/08/2021;2872,21
16/08/2021;2923,80
17/08/2021;2961,78
18/08/2021;2957,66
19/08/2021;2964,75
20/08/2021;2900,55
23/08/2021;2826,83
24/08/2021;2811,85
25/08/2021;2833,59
26/08/2021;2782,33
27/08/2021;2813,62
30/08/2021;2844,68
31/08/2021;2826,25
01/09/2021;2853,03
02/09/2021;2831,30
03/09/2021;2818,81
06/09/2021;2795,51
08/09/2021;2785,80
09/09/2021;2833,45
10/09/2021;2846,37
13/09/2021;2856,38
14/09/2021;2875,64
15/09/2021;2860,75
16/09/2021;2857,92
17/09/2021;2857,92
20/09/2021;2893,90
21/09/2021;2860,54
22/09/2021;2858,73
23/09/2021;2888,11
24/09/2021;2887,98
27/09/2021;2846,40
28/09/2021;2818,12
29/09/2021;2810,15
30/09/2021;2774,58
01/10/2021;2785,93
04/10/2021;2786,12
05/10/2021;2797,05
06/10/2021;2800,02
07/10/2021;2799,40
08/10/2021;2751,03
11/10/2021;2792,51
13/10/2021;2781,26
14/10/2021;2757,18
15/10/2021;2740,06
18/10/2021;2740,06
19/10/2021;2717,37
20/10/2021;2745,13
21/10/2021;2761,81
22/10/2021;2733,42
25/10/2021;2754,73
26/10/2021;2801,75
27/10/2021;2801,75
28/10/2021;2768,95
29/10/2021;2768,21
01/11/2021;2717,18
03/11/2021;2665,27
04/11/2021;2638,00
05/11/2021;2630,04
08/11/2021;2732,25
09/11/2021;2734,02
10/11/2021;2722,85
11/11/2021;2712,97
12/11/2021;2764,66
16/11/2021;2780,20
17/11/2021;2862,14
18/11/2021;2879,14
19/11/2021;2849,64
22/11/2021;2825,55
23/11/2021;2811,15
24/11/2021;2834,85
25/11/2021;2829,33
26/11/2021;2821,29
29/11/2021;2876,47
30/11/2021;2918,30
01/12/2021;2905,24
02/12/2021;2918,56
03/12/2021;2897,96
06/12/2021;2903,31
07/12/2021;2855,84
08/12/2021;2869,75
09/12/2021;2859,07
10/12/2021;2940,84
13/12/2021;2926,67
14/12/2021;2961,83
15/12/2021;2983,13
16/12/2021;2968,10
17/12/2021;3035,02
20/12/2021;3035,02
21/12/2021;2986,49
22/12/2021;3004,77
23/12/2021;3011,45
27/12/2021;3014,37
28/12/2021;3026,82
29/12/2021;2995,98
30/12/2021;2995,98
03/01/2022;2994,19
04/01/2022;2994,19
05/01/2022;2999,39
06/01/2022;2952,96
07/01/2022;2999,39
10/01/2022;2900,38
11/01/2022;2882,60
12/01/2022;2888,52
13/01/2022;2847,35
14/01/2022;2847,35
17/01/2022;2890,24
18/01/2022;2888,34
19/01/2022;2843,27
20/01/2022;2830,00
21/01/2022;2830,00
24/01/2022;2878,67
25/01/2022;2899,44
26/01/2022;2970,41
27/01/2022;2893,61
28/01/2022;2900,01
31/01/2022;2919,61
01/02/2022;2886,51
02/02/2022;2864,84
03/02/2022;2835,84
04/02/2022;2840,55
07/02/2022;2822,40
08/02/2022;2820,73
09/02/2022;2820,73
10/02/2022;2863,94
11/02/2022;2868,87
14/02/2022;2913,68
15/02/2022;2873,12
16/02/2022;2856,15
17/02/2022;2815,31
18/02/2022;2785,46
21/02/2022;2844,88
22/02/2022;2852,96
23/02/2022;2890,31
24/02/2022;2884,92
25/02/2022;2884,92
02/03/2022;2820,24
03/03/2022;2776,63
04/03/2022;2776,63
07/03/2022;2776,63
08/03/2022;2795,42
09/03/2022;2790,56
10/03/2022;2801,63
11/03/2022;2812,54
14/03/2022;2796,25
15/03/2022;2821,73
16/03/2022;2785,90
17/03/2022;2810,23
18/03/2022;2802,65
21/03/2022;2796,13
22/03/2022;2806,35
23/03/2022;2783,55
24/03/2022;2773,29
25/03/2022;2773,29
28/03/2022;2755,51
29/03/2022;2841,55
30/03/2022;2853,34
31/03/2022;2869,45
01/04/2022;2880,50
04/04/2022;2952,68
05/04/2022;2845,66
06/04/2022;2850,39
07/04/2022;2768,16
08/04/2022;2731,17
11/04/2022;2731,17
12/04/2022;2706,76
13/04/2022;2706,76
14/04/2022;2688,22
18/04/2022;2707,84
19/04/2022;2688,38
20/04/2022;2679,58
22/04/2022;2678,18
25/04/2022;2678,18
26/04/2022;2666,31
27/04/2022;2634,99
28/04/2022;2642,36
29/04/2022;2706,96
02/05/2022;2691,32
03/05/2022;2699,58
04/05/2022;2738,20
05/05/2022;2695,87
06/05/2022;2695,69
09/05/2022;2689,85
10/05/2022;2707,20
11/05/2022;2712,70
12/05/2022;2718,28
13/05/2022;2704,30
16/05/2022;2703,74
17/05/2022;2697,08
18/05/2022;2697,08
19/05/2022;2722,02
20/05/2022;2742,88
23/05/2022;2801,51
24/05/2022;2786,20
25/05/2022;2726,65
26/05/2022;2626,82
27/05/2022;2605,72
30/05/2022;2584,80
31/05/2022;2566,36
01/06/2022;2523,78
02/06/2022;2496,87
03/06/2022;2474,76
06/06/2022;2478,58
07/06/2022;2476,84
08/06/2022;2465,80
09/06/2022;2429,96
10/06/2022;2433,02
13/06/2022;2406,17
14/06/2022;2496,90
15/06/2022;2534,25
17/06/2022;2649,78
20/06/2022;2664,79
21/06/2022;2674,33
22/06/2022;2665,11
23/06/2022;2674,41
24/06/2022;2645,20
27/06/2022;2675,86
28/06/2022;2670,25
29/06/2022;2665,19
30/06/2022;2665,19
01/07/2022;2656,43
04/07/2022;2645,68
05/07/2022;2650,43
06/07/2022;2650,58
07/07/2022;2650,58
08/07/2022;2684,81
11/07/2022;2676,02
12/07/2022;2737,38
13/07/2022;2747,25
14/07/2022;2748,21
15/07/2022;2718,32
18/07/2022;2761,82
19/07/2022;2701,99
20/07/2022;2739,40
21/07/2022;2701,45
22/07/2022;2726,10
25/07/2022;2757,69
26/07/2022;2769,26
27/07/2022;2667,25
28/07/2022;2659,99
29/07/2022;2628,16
01/08/2022;2625,28
02/08/2022;2607,74
03/08/2022;2588,29
04/08/2022;2583,99
05/08/2022;2583,80
08/08/2022;2582,36
09/08/2022;2577,91
10/08/2022;2620,56
11/08/2022;2598,97
12/08/2022;2636,24
15/08/2022;2717,25
16/08/2022;2718,89
17/08/2022;2739,03
18/08/2022;2812,57
19/08/2022;2817,51
22/08/2022;2683,35
23/08/2022;2805,12
24/08/2022;2884,84
25/08/2022;2811,27
26/08/2022;2811,27
29/08/2022;2719,88
30/08/2022;2587,31
31/08/2022;2556,35
01/09/2022;2530,00
02/09/2022;2546,16
05/09/2022;2544,89
06/09/2022;2500,58
08/09/2022;2509,07
09/09/2022;2504,86
12/09/2022;2563,18
13/09/2022;2612,95
14/09/2022;2672,15
15/09/2022;2697,98
16/09/2022;2730,10
19/09/2022;2651,10
20/09/2022;2513,35
21/09/2022;2513,35
22/09/2022;2489,62
23/09/2022;2464,17
26/09/2022;2459,08
27/09/2022;2512,33
28/09/2022;2413,33
29/09/2022;2404,27
30/09/2022;2391,76
03/10/2022;2391,98
04/10/2022;2345,17
05/10/2022;2414,41
06/10/2022;2410,83
07/10/2022;2438,62
10/10/2022;2433,09
11/10/2022;2470,18
13/10/2022;2529,68
14/10/2022;2481,82
17/10/2022;2469,19
18/10/2022;2480,30
19/10/2022;2546,24
20/10/2022;2464,98
21/10/2022;2432,55
24/10/2022;2476,19
25/10/2022;2413,80
26/10/2022;2453,25
27/10/2022;2446,03
28/10/2022;2467,47
31/10/2022;2462,16
01/11/2022;2437,46
03/11/2022;2448,50
04/11/2022;2448,50
07/11/2022;2512,47
08/11/2022;2454,97
09/11/2022;2432,30
10/11/2022;2429,14
11/11/2022;2467,26
14/11/2022;2440,76
16/11/2022;2403,97
17/11/2022;2432,44
18/11/2022;2429,22
21/11/2022;2445,90
22/11/2022;2480,04
23/11/2022;2532,15
24/11/2022;2475,89
25/11/2022;2463,23
28/11/2022;2463,55
29/11/2022;2416,60
30/11/2022;2400,66
01/12/2022;2332,92
02/12/2022;2351,77
05/12/2022;2314,07
06/12/2022;2328,93
07/12/2022;2349,41
08/12/2022;2400,50
09/12/2022;2387,83
12/12/2022;2352,03
13/12/2022;2375,13
14/12/2022;2400,14
15/12/2022;2396,11
16/12/2022;2396,11
19/12/2022;2417,52
20/12/2022;2513,29
21/12/2022;2513,20
22/12/2022;2514,81
23/12/2022;2516,64
26/12/2022;2516,71
27/12/2022;2499,17
28/12/2022;2492,30
29/12/2022;2492,30
02/01/2023;2568,69
03/01/2023;2551,18
04/01/2023;2431,13
05/01/2023;2431,13
06/01/2023;2444,87
09/01/2023;2431,13
10/01/2023;2385,37
11/01/2023;2407,57
12/01/2023;2407,57
13/01/2023;2439,19
16/01/2023;2444,62
17/01/2023;2391,66
18/01/2023;2401,81
19/01/2023;2299,33
20/01/2023;2299,33
23/01/2023;2234,25
24/01/2023;2261,01
25/01/2023;2273,92
26/01/2023;2371,71
27/01/2023;2398,88
30/01/2023;2427,99
31/01/2023;2394,79
01/02/2023;2395,44
02/02/2023;2327,56
03/02/2023;2257,39
06/02/2023;2253,50
07/02/2023;2339,63
08/02/2023;2341,64
09/02/2023;2392,68
10/02/2023;2383,78
13/02/2023;2373,17
14/02/2023;2388,27
15/02/2023;2437,14
16/02/2023;2400,42
17/02/2023;2420,00
22/02/2023;2436,66
23/02/2023;2404,19
24/02/2023;2404,19
27/02/2023;2416,05
28/02/2023;2422,75
01/03/2023;2432,03
02/03/2023;2344,48
03/03/2023;2317,13
06/03/2023;2338,55
07/03/2023;2315,77
08/03/2023;2315,77
09/03/2023;2315,77
10/03/2023;2343,39
13/03/2023;2390,40
14/03/2023;2379,89
15/03/2023;2361,39
16/03/2023;2353,85
17/03/2023;2335,38
20/03/2023;2335,38
21/03/2023;2336,93
22/03/2023;2356,34
23/03/2023;2397,76
24/03/2023;2397,76
27/03/2023;2385,46
28/03/2023;2458,17
29/03/2023;2458,17
30/03/2023;2443,27
31/03/2023;2450,66
03/04/2023;2514,21
04/04/2023;2489,57
05/04/2023;2489,57
06/04/2023;2511,14
10/04/2023;2490,60
11/04/2023;2386,98
12/04/2023;2386,98
13/04/2023;2397,21
14/04/2023;2397,21
17/04/2023;2403,70
18/04/2023;2425,17
19/04/2023;2365,35
20/04/2023;2341,32
24/04/2023;2376,97
25/04/2023;2411,46
26/04/2023;2416,67
27/04/2023;2461,91
28/04/2023;2465,67
02/05/2023;2343,23
03/05/2023;2296,20
04/05/2023;2296,20
05/05/2023;2261,88
08/05/2023;2247,14
09/05/2023;2244,19
10/05/2023;2249,20
11/05/2023;2249,20
12/05/2023;2279,24
15/05/2023;2326,71
16/05/2023;2340,98
17/05/2023;2340,98
18/05/2023;2336,79
19/05/2023;2352,30
22/05/2023;2365,41
23/05/2023;2302,35
24/05/2023;2221,94
25/05/2023;2221,94
26/05/2023;2219,61
29/05/2023;2226,58
30/05/2023;2220,45
31/05/2023;2224,83
01/06/2023;2225,10
02/06/2023;2241,00
05/06/2023;2228,00
06/06/2023;2225,33
07/06/2023;2237,86
09/06/2023;2241,10
12/06/2023;2238,46
13/06/2023;2222,94
14/06/2023;2222,69
15/06/2023;2222,69
16/06/2023;2207,99
19/06/2023;2138,21
20/06/2023;2204,73
21/06/2023;2174,55
22/06/2023;2099,96
23/06/2023;2098,27
26/06/2023;2121,11
27/06/2023;2116,69
28/06/2023;2116,69
29/06/2023;2163,45
30/06/2023;2173,81
03/07/2023;2234,62
04/07/2023;2284,84
05/07/2023;2289,04
06/07/2023;2270,75
07/07/2023;2247,18
10/07/2023;2203,60
11/07/2023;2159,12
12/07/2023;2162,69
13/07/2023;2162,69
14/07/2023;2092,71
17/07/2023;2092,71
18/07/2023;2147,12
19/07/2023;2122,95
20/07/2023;2118,36
21/07/2023;2135,48
24/07/2023;2160,16
25/07/2023;2174,34
26/07/2023;2164,66
27/07/2023;2162,06
28/07/2023;2156,72
31/07/2023;2166,89
01/08/2023;2128,53
02/08/2023;2144,02
03/08/2023;2148,10
04/08/2023;2141,72
07/08/2023;2155,10
08/08/2023;2169,61
09/08/2023;2166,86
10/08/2023;2142,76
11/08/2023;2134,02
14/08/2023;2103,98
15/08/2023;2100,01
16/08/2023;2075,73
17/08/2023;2091,94
18/08/2023;2092,59
21/08/2023;2100,10
22/08/2023;2024,18
23/08/2023;1982,06
24/08/2023;1961,81
25/08/2023;1982,76
28/08/2023;1965,08
29/08/2023;1937,22
30/08/2023;1928,09
31/08/2023;1941,89
01/09/2023;1942,03
04/09/2023;1957,02
05/09/2023;1943,40
06/09/2023;1980,09
08/09/2023;1984,41
11/09/2023;1982,41
12/09/2023;2036,35
13/09/2023;2011,48
14/09/2023;2007,30
15/09/2023;2018,25
18/09/2023;2023,06
19/09/2023;2022,53
20/09/2023;2002,53
21/09/2023;2007,05
22/09/2023;2026,92
25/09/2023;2028,65
26/09/2023;2041,20
27/09/2023;2052,83
28/09/2023;2032,66
29/09/2023;2006,78
02/10/2023;2006,79
03/10/2023;2007,03
04/10/2023;2036,67
05/10/2023;2029,67
06/10/2023;2086,66
09/10/2023;2071,48
10/10/2023;2069,94
11/10/2023;2054,25
13/10/2023;2057,20
16/10/2023;2065,94
17/10/2023;2071,47
18/10/2023;2098,53
19/10/2023;2048,89
20/10/2023;2047,69
23/10/2023;2061,69
24/10/2023;2057,43
25/10/2023;2032,33
26/10/2023;2085,91
27/10/2023;2082,66
30/10/2023;2075,11
31/10/2023;2077,76
01/11/2023;2073,51
03/11/2023;2065,36
06/11/2023;2043,23
07/11/2023;2004,48
08/11/2023;2001,88
09/11/2023;2010,15
10/11/2023;2004,77
13/11/2023;2012,80
14/11/2023;2075,17
16/11/2023;2104,90
17/11/2023;2094,00
20/11/2023;2078,84
21/11/2023;2083,52
22/11/2023;2083,52
23/11/2023;2094,00
24/11/2023;2092,51
27/11/2023;2083,33
28/11/2023;2053,34
29/11/2023;2055,53
30/11/2023;2065,35
01/12/2023;2062,12
04/12/2023;2093,96
05/12/2023;2074,51
06/12/2023;2082,82
07/12/2023;2113,31
08/12/2023;2116,17
11/12/2023;2128,69
12/12/2023;2137,54
13/12/2023;2136,37
14/12/2023;2153,64
15/12/2023;2151,42
18/12/2023;2143,75
19/12/2023;2146,34
20/12/2023;2126,74
21/12/2023;2110,87
22/12/2023;2113,78
26/12/2023;2042,55
27/12/2023;2068,62
28/12/2023;2074,00
02/01/2024;2060,00
03/01/2024;2019,00
04/01/2024;2019,00
05/01/2024;2049,37
08/01/2024;2072,18
09/01/2024;2108,92
10/01/2024;2100,68
11/01/2024;2115,30
12/01/2024;2130,14
15/01/2024;2109,13
16/01/2024;2136,08
17/01/2024;2119,25
18/01/2024;2101,62
19/01/2024;2087,92
22/01/2024;2088,87
23/01/2024;2076,33
24/01/2024;2093,89
25/01/2024;2086,33
26/01/2024;2085,72
29/01/2024;2086,43
30/01/2024;2072,93
31/01/2024;2067,34
01/02/2024;2069,41
02/02/2024;2065,36
05/02/2024;2060,66
06/02/2024;2061,74
07/02/2024;2074,70
08/02/2024;2056,58
09/02/2024;2020,62
14/02/2024;2015,56
15/02/2024;2018,54
16/02/2024;2004,87
19/02/2024;2012,65
20/02/2024;2060,17
21/02/2024;2076,50
22/02/2024;2085,98
23/02/2024;2089,77
26/02/2024;2068,50
27/02/2024;2061,70
28/02/2024;2057,91
29/02/2024;2062,60
01/03/2024;2047,22
04/03/2024;2078,87
05/03/2024;2086,71
06/03/2024;2081,90
07/03/2024;2076,68
08/03/2024;2075,28
11/03/2024;2056,07
12/03/2024;2054,73
13/03/2024;2052,57
14/03/2024;2058,17
15/03/2024;2047,02
18/03/2024;2037,88
19/03/2024;2044,20
20/03/2024;2045,53
21/03/2024;2042,14
22/03/2024;2059,57
25/03/2024;2052,60
26/03/2024;2055,59
27/03/2024;2062,32
28/03/2024;2062,76
01/04/2024;2056,37
02/04/2024;2051,71
03/04/2024;2043,24
04/04/2024;2043,87
05/04/2024;2052,94
08/04/2024;2062,73
09/04/2024;2075,40
10/04/2024;2088,37
11/04/2024;2090,51
12/04/2024;2084,99
15/04/2024;2078,04
16/04/2024;2075,97
17/04/2024;2083,07
18/04/2024;2083,86
19/04/2024;2088,59
22/04/2024;2089,32
23/04/2024;2136,72
24/04/2024;2131,23
25/04/2024;2132,79
26/04/2024;2127,72
29/04/2024;2120,25
30/04/2024;2115,32
02/05/2024;2095,73
03/05/2024;2119,26
06/05/2024;2110,90
07/05/2024;2081,75
08/05/2024;2092,20
09/05/2024;2115,29
10/05/2024;2107,77
13/05/2024;2098,09
14/05/2024;2078,60
15/05/2024;2066,83
16/05/2024;2054,32
17/05/2024;2054,54
20/05/2024;2062,31
21/05/2024;2093,43
22/05/2024;2099,42
23/05/2024;2098,01
24/05/2024;2116,80
27/05/2024;2110,89
28/05/2024;2094,28
29/05/2024;2078,02
31/05/2024;2088,62
03/06/2024;2088,65
04/06/2024;2099,85
05/06/2024;2081,18
06/06/2024;2069,08
07/06/2024;2085,06
10/06/2024;2101,54
11/06/2024;2095,26
12/06/2024;2092,18
13/06/2024;2087,22
14/06/2024;2063,33
17/06/2024;2046,95
18/06/2024;2047,50
19/06/2024;2032,36
20/06/2024;2036,83
21/06/2024;2031,51
24/06/2024;2047,56
25/06/2024;2038,44
26/06/2024;2042,12
27/06/2024;2037,07
28/06/2024;2036,70
01/07/2024;2023,79
02/07/2024;2025,74
03/07/2024;2021,13
04/07/2024;2001,61
05/07/2024;1992,95
08/07/2024;2001,04
09/07/2024;1995,37
10/07/2024;2004,14
11/07/2024;2005,51
12/07/2024;2005,82
15/07/2024;2002,01
16/07/2024;2011,15
17/07/2024;2011,77
18/07/2024;2019,43
19/07/2024;2017,61
22/07/2024;2021,32
23/07/2024;2033,76
24/07/2024;2039,79
25/07/2024;2030,63
26/07/2024;2049,22
29/07/2024;2062,24
30/07/2024;2053,15
31/07/2024;2046,12
01/08/2024;2050,44
02/08/2024;2045,23
05/08/2024;2047,05
06/08/2024;2065,61
07/08/2024;2070,84
08/08/2024;2062,28
09/08/2024;2066,31
12/08/2024;2058,04
13/08/2024;2054,76
14/08/2024;2064,16
15/08/2024;2093,23
16/08/2024;2094,92
19/08/2024;2090,20
20/08/2024;2080,28
21/08/2024;2071,67
22/08/2024;2076,05
23/08/2024;2062,36
26/08/2024;2059,72
27/08/2024;2056,36
28/08/2024;2038,25
29/08/2024;2044,05
30/08/2024;2039,07
02/09/2024;2043,79
03/09/2024;2043,49
04/09/2024;2051,20
05/09/2024;2063,07
06/09/2024;2060,37
09/09/2024;2048,76
10/09/2024;2082,93
11/09/2024;2089,97
12/09/2024;2087,23
13/09/2024;2081,47
16/09/2024;2093,65
17/09/2024;2094,10
18/09/2024;2110,58
19/09/2024;2114,95
20/09/2024;2130,13
23/09/2024;2138,18
24/09/2024;2144,81
25/09/2024;2144,58
26/09/2024;2135,20
27/09/2024;2127,75
30/09/2024;2132,36
01/10/2024;2134,60
02/10/2024;2133,46
03/10/2024;2139,47
04/10/2024;2142,91
07/10/2024;2142,82
08/10/2024;2150,90
09/10/2024;2146,44
10/10/2024;2153,58
11/10/2024;2158,42
14/10/2024;2157,98
15/10/2024;2159,64
16/10/2024;2158,92
17/10/2024;2169,91
18/10/2024;2171,47
21/10/2024;2187,49
22/10/2024;2202,00
23/10/2024;2230,21
24/10/2024;2250,06
25/10/2024;2288,24
28/10/2024;2306,91
29/10/2024;2345,01
30/10/2024;2386,18
31/10/2024;2409,01
01/11/2024;2425,28
04/11/2024;2446,99
05/11/2024;2470,10
06/11/2024;2489,26
07/11/2024;2509,01
08/11/2024;2502,89
11/11/2024;2517,72
12/11/2024;2545,04
13/11/2024;2555,59
14/11/2024;2558,22
18/11/2024;2578,20
19/11/2024;2625,41
21/11/2024;2632,12
22/11/2024;2636,38
25/11/2024;2664,97
26/11/2024;2683,92
27/11/2024;2685,31
28/11/2024;2704,16
29/11/2024;2705,76
02/12/2024;2700,59
03/12/2024;2697,73
04/12/2024;2699,22
05/12/2024;2695,37
06/12/2024;2688,55
09/12/2024;2697,72
10/12/2024;2678,38
11/12/2024;2680,44
12/12/2024;2671,86
13/12/2024;2673,38
16/12/2024;2651,08
17/12/2024;2659,24
18/12/2024;2662,44
19/12/2024;2667,36
20/12/2024;2667,07
23/12/2024;2664,42
26/12/2024;2640,11
27/12/2024;2641,40
30/12/2024;2643,26
02/01/2025;2643,25
03/01/2025;2646,22
06/01/2025;2635,72
07/01/2025;2631,11
08/01/2025;2631,11
09/01/2025;2634,43
10/01/2025;2634,43
13/01/2025;2614,44
14/01/2025;2623,27
15/01/2025;2623,71
16/01/2025;2626,01
17/01/2025;2620,50
20/01/2025;2627,90
21/01/2025;2637,33
22/01/2025;2635,23
23/01/2025;2642,64
24/01/2025;2640,22
27/01/2025;2641,50
28/01/2025;2636,45
29/01/2025;2639,34
30/01/2025;2639,20
31/01/2025;2640,57
03/02/2025;2654,41
04/02/2025;2662,62
05/02/2025;2658,58
06/02/2025;2677,15
07/02/2025;2690,13
10/02/2025;2683,56
11/02/2025;2678,00
12/02/2025;2680,60
13/02/2025;2679,33
14/02/2025;2675,52
17/02/2025;2679,29
18/02/2025;2671,37
19/02/2025;2670,47
20/02/2025;2662,06
21/02/2025;2664,22
24/02/2025;2654,85
25/02/2025;2653,75
26/02/2025;2655,83
27/02/2025;2652,15
28/02/2025;2649,01
05/03/2025;2634,85
06/03/2025;2630,21
07/03/2025;2628,16
10/03/2025;2631,14
11/03/2025;2656,63
12/03/2025;2658,42
13/03/2025;2673,94
14/03/2025;2686,73
17/03/2025;2704,10
18/03/2025;2704,26
19/03/2025;2709,00
20/03/2025;2706,16
21/03/2025;2714,65
24/03/2025;2712,19
25/03/2025;2705,66
26/03/2025;2705,32
27/03/2025;2701,17
28/03/2025;2708,83
31/03/2025;2705,20
01/04/2025;2737,78
02/04/2025;2745,34
03/04/2025;2761,64
04/04/2025;2765,65
07/04/2025;2767,40
08/04/2025;2785,98
09/04/2025;2795,49
10/04/2025;2808,79
11/04/2025;2801,92
14/04/2025;2800,37
15/04/2025;2816,38
16/04/2025;2824,30
17/04/2025;2824,89
22/04/2025;2843,99
23/04/2025;2866,08
24/04/2025;2869,61
25/04/2025;2869,71
28/04/2025;2895,64
29/04/2025;2922,32
30/04/2025;2931,28
02/05/2025;2938,21
05/05/2025;2946,99
06/05/2025;2935,70
